subject_id	source_language	translation_language	predicate_id	source_value	translation_status	translation_value
MP:0000390	en	ja	rdfs:label	disorganized matrix sheath cells	OFFICIAL	毛母細胞の乱れ
MP:0000391	en	ja	rdfs:label	premature hair follicle generation	OFFICIAL	毛包の早期発生
MP:0000392	en	ja	rdfs:label	accelerated hair follicle regression	OFFICIAL	毛包退行促進
MP:0000393	en	ja	rdfs:label	persistent hair follicle morphogenesis	OFFICIAL	毛包形成の持続性
MP:0000394	en	ja	rdfs:label	absent hair follicle melanin granules	OFFICIAL	毛包のメラニン顆粒欠如
MP:0000395	en	ja	rdfs:label	obsolete abnormal hair types	OFFICIAL	OBSOLETE
MP:0000396	en	ja	rdfs:label	increased curvature of hairs	OFFICIAL	毛の屈曲増大
MP:0000397	en	ja	rdfs:label	abnormal guard hair morphology	OFFICIAL	粗毛の異常
MP:0000398	en	ja	rdfs:label	splitting of guard hairs	OFFICIAL	粗毛の分裂
MP:0000399	en	ja	rdfs:label	increased curvature of guard hairs	OFFICIAL	粗毛の屈曲増大
MP:0000400	en	ja	rdfs:label	abnormal awl hair morphology	OFFICIAL	awl毛の異常
MP:0000401	en	ja	rdfs:label	increased curvature of awl hairs	OFFICIAL	awl毛の屈曲増大
MP:0000402	en	ja	rdfs:label	abnormal zigzag hair morphology	OFFICIAL	ジグザグ毛の異常
MP:0000403	en	ja	rdfs:label	increased curvature of zigzag hairs	OFFICIAL	ジグザグ毛の屈曲増大
MP:0000404	en	ja	rdfs:label	decreased curvature of zigzag hairs	OFFICIAL	ジグザグ毛の屈曲減少
MP:0000405	en	ja	rdfs:label	abnormal auchene hair morphology	OFFICIAL	auchene毛の異常
MP:0000406	en	ja	rdfs:label	increased curvature of auchene hairs	OFFICIAL	auchene毛の屈曲増大
MP:0000407	en	ja	rdfs:label	abnormal duvet hair morphology	OFFICIAL	duvet毛の異常
MP:0000408	en	ja	rdfs:label	absent duvet hair	OFFICIAL	duvet毛の欠如
MP:0000410	en	ja	rdfs:label	waved hair	OFFICIAL	うねった毛
MP:0000411	en	ja	rdfs:label	shiny fur	OFFICIAL	つやのある毛皮
MP:0000412	en	ja	rdfs:label	excessive hair	OFFICIAL	過剰な毛
MP:0000413	en	ja	rdfs:label	polyphalangy	OFFICIAL	指骨過剰
MP:0000414	en	ja	rdfs:label	alopecia	OFFICIAL	脱毛症
MP:0000416	en	ja	rdfs:label	sparse hair	OFFICIAL	低密度な毛
MP:0000417	en	ja	rdfs:label	short hair	OFFICIAL	毛の短縮
MP:0000418	en	ja	rdfs:label	focal hair loss	OFFICIAL	斑状の毛
MP:0000419	en	ja	rdfs:label	obsolete rough hair	OFFICIAL	OBSOLETE
MP:0000420	en	ja	rdfs:label	ruffled hair	OFFICIAL	ひだ状の毛
MP:0000421	en	ja	rdfs:label	mottled coat	OFFICIAL	まだらのコート
MP:0000422	en	ja	rdfs:label	delayed hair appearance	OFFICIAL	発毛遅延
MP:0000423	en	ja	rdfs:label	delayed hair regrowth	OFFICIAL	毛の再生遅延
MP:0000424	en	ja	rdfs:label	retarded hair growth	OFFICIAL	毛の生育遅延
MP:0000425	en	ja	rdfs:label	loss of eyelid cilia	OFFICIAL	睫毛の脱落
MP:0000426	en	ja	rdfs:label	ectopic hair growth	OFFICIAL	異所的な発毛
MP:0000427	en	ja	rdfs:label	abnormal hair cycle	OFFICIAL	発毛サイクルの異常
MP:0000428	en	ja	rdfs:label	abnormal craniofacial morphology	OFFICIAL	頭蓋顔面の形態異常
MP:0000430	en	ja	rdfs:label	absent maxillary shelf	OFFICIAL	上顎棚の欠如
MP:0000431	en	ja	rdfs:label	absent palatine bone horizontal plate	OFFICIAL	口蓋骨水平板サイズの欠如
MP:0000432	en	ja	rdfs:label	abnormal head morphology	OFFICIAL	頭部の形態異常
MP:0000433	en	ja	rdfs:label	microcephaly	OFFICIAL	小頭症
MP:0000434	en	ja	rdfs:label	megacephaly	OFFICIAL	巨頭症
MP:0000435	en	ja	rdfs:label	shortened head	OFFICIAL	頭部の短縮
MP:0000436	en	ja	rdfs:label	abnormal head movements	OFFICIAL	頭部の動作異常
MP:0000437	en	ja	rdfs:label	taut facial appearance	OFFICIAL	引っ張られたような顔面
MP:0000438	en	ja	rdfs:label	abnormal cranium morphology	OFFICIAL	頭蓋の形態異常
MP:0000439	en	ja	rdfs:label	enlarged cranium	OFFICIAL	頭蓋の巨大化
MP:0000440	en	ja	rdfs:label	domed cranium	OFFICIAL	ドーム状の頭蓋
MP:0000441	en	ja	rdfs:label	increased cranium width	OFFICIAL	頭蓋幅の増加
MP:0000443	en	ja	rdfs:label	abnormal snout morphology	OFFICIAL	鼻の形態異常
MP:0000445	en	ja	rdfs:label	short snout	OFFICIAL	鼻の短縮
MP:0000446	en	ja	rdfs:label	long snout	OFFICIAL	鼻の伸長
MP:0000447	en	ja	rdfs:label	flattened snout	OFFICIAL	平たい鼻
MP:0000448	en	ja	rdfs:label	pointed snout	OFFICIAL	尖った鼻
MP:0000449	en	ja	rdfs:label	broad nasal bridge	OFFICIAL	広い鼻梁
MP:0000450	en	ja	rdfs:label	absent snout	OFFICIAL	鼻の欠如
MP:0000451	en	ja	rdfs:label	scaly muzzle	OFFICIAL	鱗状の鼻
MP:0000452	en	ja	rdfs:label	abnormal mouth morphology	OFFICIAL	口の形態異常
MP:0000453	en	ja	rdfs:label	absent mouth	OFFICIAL	口の欠如
MP:0000454	en	ja	rdfs:label	abnormal jaw morphology	OFFICIAL	顎の形態異常
MP:0000455	en	ja	rdfs:label	abnormal maxilla morphology	OFFICIAL	上顎骨の形態異常
MP:0000457	en	ja	rdfs:label	maxilla hypoplasia	OFFICIAL	上顎骨の形成不全
MP:0000458	en	ja	rdfs:label	abnormal mandible morphology	OFFICIAL	下顎骨の形態異常
MP:0000459	en	ja	rdfs:label	abnormal presacral vertebrae morphology	OFFICIAL	仙前椎の異常
MP:0000460	en	ja	rdfs:label	mandible hypoplasia	OFFICIAL	下顎骨の形成不全
MP:0000461	en	ja	rdfs:label	decreased presacral vertebrae number	OFFICIAL	仙前椎数の減少
MP:0000462	en	ja	rdfs:label	abnormal digestive system morphology	OFFICIAL	消化器系の形態異常
MP:0000464	en	ja	rdfs:label	increased presacral vertebrae number	OFFICIAL	仙前椎数の増加
MP:0000465	en	ja	rdfs:label	gastrointestinal hemorrhage	OFFICIAL	消化管の出血
MP:0000466	en	ja	rdfs:label	esophageal epithelium hyperplasia	OFFICIAL	食道上皮肥厚
MP:0000467	en	ja	rdfs:label	abnormal esophagus morphology	OFFICIAL	食道の形態異常
MP:0000468	en	ja	rdfs:label	abnormal esophageal epithelium morphology	OFFICIAL	食道上皮の形態異常
MP:0000469	en	ja	rdfs:label	abnormal esophageal squamous epithelium morphology	OFFICIAL	食道扁平上皮の形態異常
MP:0000470	en	ja	rdfs:label	abnormal stomach morphology	OFFICIAL	胃の形態異常
MP:0000471	en	ja	rdfs:label	abnormal stomach epithelium morphology	OFFICIAL	胃上皮の形態異常
MP:0000472	en	ja	rdfs:label	abnormal stomach non-glandular epithelium morphology	OFFICIAL	胃扁平上皮の形態異常
MP:0000473	en	ja	rdfs:label	abnormal stomach glandular epithelium morphology	OFFICIAL	胃腺上皮の形態異常
MP:0000474	en	ja	rdfs:label	abnormal foregut morphology	OFFICIAL	前腸の形態異常
MP:0000476	en	ja	rdfs:label	obsolete thickening of bowel wall	OFFICIAL	OBSOLETE
MP:0000477	en	ja	rdfs:label	abnormal intestine morphology	OFFICIAL	腸の形態異常
MP:0000478	en	ja	rdfs:label	delayed intestine development	OFFICIAL	腸の発生遅延
MP:0000479	en	ja	rdfs:label	abnormal enterocyte morphology	OFFICIAL	腸細胞の形態異常
MP:0000480	en	ja	rdfs:label	increased rib number	OFFICIAL	肋骨数の増加
MP:0000481	en	ja	rdfs:label	abnormal enterocyte cell number	OFFICIAL	腸細胞数の異常
MP:0000482	en	ja	rdfs:label	long fibula	OFFICIAL	腓骨の伸長
MP:0000483	en	ja	rdfs:label	obsolete Increased intestinal cell number	OFFICIAL	OBSOLETE
MP:0000484	en	ja	rdfs:label	abnormal pulmonary artery morphology	OFFICIAL	肺動脈の形態異常
MP:0000485	en	ja	rdfs:label	obsolete Decreased intestinal cell number	OFFICIAL	OBSOLETE
MP:0000486	en	ja	rdfs:label	abnormal pulmonary trunk morphology	OFFICIAL	肺動脈幹の形態異常
MP:0000487	en	ja	rdfs:label	absent enterocytes	OFFICIAL	腸細胞の欠如
MP:0000488	en	ja	rdfs:label	abnormal intestinal epithelium morphology	OFFICIAL	腸管上皮の形態異常
MP:0000489	en	ja	rdfs:label	abnormal large intestine morphology	OFFICIAL	大腸の形態異常
MP:0000490	en	ja	rdfs:label	abnormal crypts of Lieberkuhn morphology	OFFICIAL	リーベルキューン腺の形態異常
MP:0000491	en	ja	rdfs:label	crypts of Lieberkuhn abscesses	OFFICIAL	リーベルキューン腺の膿瘍
MP:0000492	en	ja	rdfs:label	abnormal rectum morphology	OFFICIAL	直腸の形態異常
MP:0000493	en	ja	rdfs:label	rectal prolapse	OFFICIAL	直腸脱
MP:0000494	en	ja	rdfs:label	abnormal cecum morphology	OFFICIAL	盲腸の形態異常
MP:0000495	en	ja	rdfs:label	abnormal colon morphology	OFFICIAL	結腸の形態異常
MP:0000496	en	ja	rdfs:label	abnormal small intestine morphology	OFFICIAL	小腸の形態異常
MP:0000497	en	ja	rdfs:label	abnormal small intestine placement	OFFICIAL	小腸の配置異常
MP:0000498	en	ja	rdfs:label	absent jejunum	OFFICIAL	空腸の欠如
MP:0000499	en	ja	rdfs:label	absent ileum	OFFICIAL	回腸の欠如
MP:0000500	en	ja	rdfs:label	small intestinal prolapse	OFFICIAL	小腸脱
MP:0000501	en	ja	rdfs:label	abnormal digestive secretion	OFFICIAL	消化液分泌の異常
MP:0000502	en	ja	rdfs:label	obsolete abnormal digestive mucosecretion	OFFICIAL	OBSOLETE
MP:0000503	en	ja	rdfs:label	excessive digestive secretion	OFFICIAL	消化液分泌の過剰
MP:0000504	en	ja	rdfs:label	obsolete excessive digestive mucosecretion	OFFICIAL	OBSOLETE
MP:0000505	en	ja	rdfs:label	decreased digestive secretion	OFFICIAL	消化液分泌の減少
MP:0000506	en	ja	rdfs:label	obsolete decreased digestive mucosecretion	OFFICIAL	OBSOLETE
MP:0000507	en	ja	rdfs:label	absent digestive secretion	OFFICIAL	消化液分泌の欠如
MP:0000508	en	ja	rdfs:label	right-sided isomerism	OFFICIAL	右側異性
MP:0000509	en	ja	rdfs:label	obsolete absent digestive mucosecretion	OFFICIAL	OBSOLETE
MP:0000510	en	ja	rdfs:label	remittent intestinal hemorrhage	OFFICIAL	弛張性腸出血
MP:0000511	en	ja	rdfs:label	abnormal intestinal mucosa morphology	OFFICIAL	腸管粘膜の形態異常
MP:0000512	en	ja	rdfs:label	intestinal ulcer	OFFICIAL	腸潰瘍
MP:0000513	en	ja	rdfs:label	obsolete infiltration of lymphocytes/plasma cells	OFFICIAL	OBSOLETE
MP:0000516	en	ja	rdfs:label	abnormal renal/urinary system morphology	OFFICIAL	泌尿器系の形態異常
MP:0000519	en	ja	rdfs:label	hydronephrosis	OFFICIAL	水腎症
MP:0000520	en	ja	rdfs:label	absent kidney	OFFICIAL	腎臓の欠如
MP:0000521	en	ja	rdfs:label	abnormal kidney cortex morphology	OFFICIAL	腎皮質の異常
MP:0000522	en	ja	rdfs:label	kidney cortex cyst	OFFICIAL	腎皮質の嚢胞
MP:0000523	en	ja	rdfs:label	cortical renal glomerulopathies	OFFICIAL	腎皮質の糸球体症
MP:0000524	en	ja	rdfs:label	decreased renal tubule number	OFFICIAL	尿細管数の減少
MP:0000525	en	ja	rdfs:label	renal tubular acidosis	OFFICIAL	尿細管性アシドーシス
MP:0000526	en	ja	rdfs:label	small inner medullary pyramid	OFFICIAL	髄質内錐体の矮小化
MP:0000527	en	ja	rdfs:label	abnormal kidney development	OFFICIAL	腎臓の発生異常
MP:0000528	en	ja	rdfs:label	delayed kidney development	OFFICIAL	腎臓の発生遅延
MP:0000530	en	ja	rdfs:label	abnormal kidney blood vessel morphology	OFFICIAL	腎臓の脈管構造異常
MP:0000531	en	ja	rdfs:label	right pulmonary isomerism	OFFICIAL	肺の右側異性
MP:0000532	en	ja	rdfs:label	kidney vascular congestion	OFFICIAL	腎臓脈管のうっ血
MP:0000533	en	ja	rdfs:label	kidney hemorrhage	OFFICIAL	腎出血
MP:0000534	en	ja	rdfs:label	abnormal ureter morphology	OFFICIAL	尿管の形態異常
MP:0000535	en	ja	rdfs:label	ureter urothelium hyperplasia	OFFICIAL	尿管管腔の肥厚
MP:0000536	en	ja	rdfs:label	hydroureter	OFFICIAL	水尿管
MP:0000537	en	ja	rdfs:label	abnormal urethra morphology	OFFICIAL	尿道の形態異常
MP:0000538	en	ja	rdfs:label	abnormal urinary bladder morphology	OFFICIAL	膀胱の形態異常
MP:0000539	en	ja	rdfs:label	distended urinary bladder	OFFICIAL	膀胱拡張
MP:0000540	en	ja	rdfs:label	abnormal urinary bladder urothelium morphology	OFFICIAL	膀胱移行上皮の形態異常
MP:0000541	en	ja	rdfs:label	obsolete abnormal urinary bladder transitional epithelium morphology	OFFICIAL	OBSOLETE
MP:0000542	en	ja	rdfs:label	left-sided isomerism	OFFICIAL	左側異性
MP:0000543	en	ja	rdfs:label	absent urinary bladder urothelium	OFFICIAL	膀胱移行上皮の欠如
MP:0000544	en	ja	rdfs:label	thin urinary bladder urothelium	OFFICIAL	薄い膀胱移行上皮
MP:0000545	en	ja	rdfs:label	obsolete abnormal limbs/digits/tail morphology	OFFICIAL	OBSOLETE
MP:0000547	en	ja	rdfs:label	short limbs	OFFICIAL	四肢の短縮
MP:0000548	en	ja	rdfs:label	long limbs	OFFICIAL	四肢の伸長
MP:0000549	en	ja	rdfs:label	absent limbs	OFFICIAL	四肢の欠如
MP:0000550	en	ja	rdfs:label	abnormal forelimb morphology	OFFICIAL	前肢の形態異常
MP:0000551	en	ja	rdfs:label	absent forelimb	OFFICIAL	前肢の欠如
MP:0000552	en	ja	rdfs:label	abnormal radius morphology	OFFICIAL	橈骨の形態異常
MP:0000553	en	ja	rdfs:label	absent radius	OFFICIAL	橈骨の欠如
MP:0000554	en	ja	rdfs:label	abnormal carpal bone morphology	OFFICIAL	手根骨の形態異常
MP:0000555	en	ja	rdfs:label	absent carpal bone	OFFICIAL	手根骨の欠如
MP:0000556	en	ja	rdfs:label	abnormal hindlimb morphology	OFFICIAL	後肢の形態異常
MP:0000557	en	ja	rdfs:label	absent hindlimb	OFFICIAL	後肢の欠如
MP:0000558	en	ja	rdfs:label	abnormal tibia morphology	OFFICIAL	脛骨の形態異常
MP:0000559	en	ja	rdfs:label	abnormal femur morphology	OFFICIAL	大腿骨の形態異常
MP:0000561	en	ja	rdfs:label	adactyly	OFFICIAL	無指症
MP:0000562	en	ja	rdfs:label	polydactyly	OFFICIAL	多指症
MP:0000564	en	ja	rdfs:label	syndactyly	OFFICIAL	合指症
MP:0000565	en	ja	rdfs:label	oligodactyly	OFFICIAL	し不足症
MP:0000566	en	ja	rdfs:label	synostosis	OFFICIAL	骨癒合症
MP:0000567	en	ja	rdfs:label	truncated digits	OFFICIAL	欠指症
MP:0000568	en	ja	rdfs:label	ectopic digits	OFFICIAL	異所性の指
MP:0000569	en	ja	rdfs:label	abnormal digit pigmentation	OFFICIAL	指色素沈着の異常
MP:0000571	en	ja	rdfs:label	interdigital webbing	OFFICIAL	趾間部の水かき
MP:0000572	en	ja	rdfs:label	abnormal autopod morphology	OFFICIAL	自脚形態異常
MP:0000573	en	ja	rdfs:label	enlarged hind paws	OFFICIAL	後脚の巨大化
MP:0000574	en	ja	rdfs:label	abnormal foot pad morphology	OFFICIAL	足底の形態異常
MP:0000575	en	ja	rdfs:label	increased foot pad pigmentation	OFFICIAL	濃い色の足底
MP:0000576	en	ja	rdfs:label	clubfoot	OFFICIAL	弯足
MP:0000577	en	ja	rdfs:label	absent eccrine glands	OFFICIAL	前足裏のエクリン腺欠如
MP:0000578	en	ja	rdfs:label	ulcerated paws	OFFICIAL	潰瘍の足
MP:0000579	en	ja	rdfs:label	abnormal nail morphology	OFFICIAL	爪の形態異常
MP:0000580	en	ja	rdfs:label	deformed nails	OFFICIAL	奇形の爪
MP:0000581	en	ja	rdfs:label	obsolete ventral nails/ hair	OFFICIAL	OBSOLETE
MP:0000582	en	ja	rdfs:label	toenail hyperkeratosis	OFFICIAL	足指の爪の角質増殖
MP:0000583	en	ja	rdfs:label	long toenails	OFFICIAL	足指の爪伸長
MP:0000585	en	ja	rdfs:label	kinked tail	OFFICIAL	ねじれた尾
MP:0000588	en	ja	rdfs:label	thick tail	OFFICIAL	太い尾
MP:0000589	en	ja	rdfs:label	thin tail	OFFICIAL	細い尾
MP:0000592	en	ja	rdfs:label	short tail	OFFICIAL	尾の短縮
MP:0000593	en	ja	rdfs:label	obsolete tail band	OFFICIAL	OBSOLETE
MP:0000596	en	ja	rdfs:label	abnormal liver development	OFFICIAL	肝臓の発生異常
MP:0000597	en	ja	rdfs:label	delayed hepatic development	OFFICIAL	肝臓の発生遅延
MP:0000598	en	ja	rdfs:label	abnormal liver morphology	OFFICIAL	肝臓の形態異常
MP:0000599	en	ja	rdfs:label	enlarged liver	OFFICIAL	肝臓肥大
MP:0000600	en	ja	rdfs:label	liver hypoplasia	OFFICIAL	肝臓の形成不全
MP:0000601	en	ja	rdfs:label	small liver	OFFICIAL	肝臓の萎縮
MP:0000602	en	ja	rdfs:label	dilated liver sinusoidal space	OFFICIAL	肝臓類洞腔の肥大
MP:0000603	en	ja	rdfs:label	pale liver	OFFICIAL	蒼白色の肝臓
MP:0000604	en	ja	rdfs:label	amyloidosis	OFFICIAL	アミロイド症
MP:0000606	en	ja	rdfs:label	decreased hepatocyte number	OFFICIAL	肝細胞数の減少
MP:0000607	en	ja	rdfs:label	abnormal hepatocyte morphology	OFFICIAL	肝細胞の形態異常
MP:0000608	en	ja	rdfs:label	dissociated hepatocytes	OFFICIAL	肝細胞の解離
MP:0000609	en	ja	rdfs:label	abnormal liver physiology	OFFICIAL	肝臓の生理異常
MP:0000610	en	ja	rdfs:label	cholestasis	OFFICIAL	胆汁鬱帯
MP:0000611	en	ja	rdfs:label	jaundice	OFFICIAL	黄疸
MP:0000612	en	ja	rdfs:label	obsolete sclerosis	OFFICIAL	OBSOLETE
MP:0000613	en	ja	rdfs:label	abnormal salivary gland morphology	OFFICIAL	唾液腺の形態異常
MP:0000614	en	ja	rdfs:label	absent salivary gland	OFFICIAL	唾液腺の欠如
MP:0000615	en	ja	rdfs:label	abnormal palatine gland morphology	OFFICIAL	口蓋腺の形態異常
MP:0000616	en	ja	rdfs:label	decreased ductal branching in the palatine gland	OFFICIAL	口蓋腺の管の分岐数減少
MP:0000617	en	ja	rdfs:label	increased salivary gland mucosal cell number	OFFICIAL	唾液腺粘膜の細胞数増加
MP:0000618	en	ja	rdfs:label	small salivary gland	OFFICIAL	唾液腺の矮小化
MP:0000619	en	ja	rdfs:label	salivary gland epithelial hyperplasia	OFFICIAL	唾液腺上皮の肥厚
MP:0000620	en	ja	rdfs:label	narrow salivary ducts	OFFICIAL	細い唾液腺管
MP:0000621	en	ja	rdfs:label	increased salivary adenocarcinoma incidence	OFFICIAL	唾液腺がん発生率上昇
MP:0000622	en	ja	rdfs:label	increased salivation	OFFICIAL	唾液分泌量の増加
MP:0000623	en	ja	rdfs:label	decreased salivation	OFFICIAL	唾液分泌量の減少
MP:0000624	en	ja	rdfs:label	xerostomia	OFFICIAL	口内乾燥
MP:0000627	en	ja	rdfs:label	abnormal mammary gland morphology	OFFICIAL	乳腺の形態異常
MP:0000628	en	ja	rdfs:label	abnormal mammary gland development	OFFICIAL	乳腺の発生異常
MP:0000629	en	ja	rdfs:label	absent mammary gland	OFFICIAL	乳腺の欠如
MP:0000630	en	ja	rdfs:label	mammary gland hyperplasia	OFFICIAL	乳腺の肥厚
MP:0000631	en	ja	rdfs:label	abnormal neuroendocrine gland morphology	OFFICIAL	神経内分泌腺の形態異常
MP:0000632	en	ja	rdfs:label	abnormal pineal gland morphology	OFFICIAL	松果腺の形態異常
MP:0000633	en	ja	rdfs:label	abnormal pituitary gland morphology	OFFICIAL	脳下垂体の形態異常
MP:0000635	en	ja	rdfs:label	pituitary gland hyperplasia	OFFICIAL	脳下垂体の肥厚
MP:0000636	en	ja	rdfs:label	enlarged pituitary gland	OFFICIAL	脳下垂体の肥大
MP:0000637	en	ja	rdfs:label	obsolete abnormal merkel cells	OFFICIAL	OBSOLETE
MP:0000638	en	ja	rdfs:label	obsolete hyperproliferation of merkel cells	OFFICIAL	OBSOLETE
MP:0000639	en	ja	rdfs:label	abnormal adrenal gland morphology	OFFICIAL	副腎形態異常
MP:0000640	en	ja	rdfs:label	adrenal gland hypoplasia	OFFICIAL	副腎の形成不全
MP:0000642	en	ja	rdfs:label	enlarged adrenal glands	OFFICIAL	副腎の肥大
MP:0000643	en	ja	rdfs:label	absent adrenal medulla	OFFICIAL	副腎髄質の欠如
MP:0000644	en	ja	rdfs:label	dextrocardia	OFFICIAL	右胸心
MP:0000645	en	ja	rdfs:label	absent adrenergic chromaffin cells	OFFICIAL	アドレナリン作用性のクロム親和性細胞の欠如
MP:0000646	en	ja	rdfs:label	enlarged adrenocortical cells	OFFICIAL	副腎皮質細胞の巨大化
MP:0000647	en	ja	rdfs:label	abnormal sebaceous gland morphology	OFFICIAL	皮脂腺の形態異常
MP:0000648	en	ja	rdfs:label	absent sebaceous gland	OFFICIAL	皮脂腺の欠如
MP:0000649	en	ja	rdfs:label	sebaceous gland atrophy	OFFICIAL	皮脂腺萎縮症
MP:0000650	en	ja	rdfs:label	mesocardia	OFFICIAL	中胸心
MP:0000652	en	ja	rdfs:label	enlarged sebaceous gland	OFFICIAL	皮脂腺の肥大
MP:0000653	en	ja	rdfs:label	abnormal sex gland morphology	OFFICIAL	生殖腺の形態異常
MP:0000654	en	ja	rdfs:label	absent sex gland	OFFICIAL	生殖腺の欠如
MP:0000655	en	ja	rdfs:label	dilated sex gland	OFFICIAL	生殖腺の拡張
MP:0000659	en	ja	rdfs:label	prostate gland hyperplasia	OFFICIAL	前立腺肥厚
MP:0000660	en	ja	rdfs:label	prostate gland lateral lobe hypoplasia	OFFICIAL	前立腺側葉の形成不全
MP:0000661	en	ja	rdfs:label	small prostate gland ventral lobe	OFFICIAL	前立腺腹葉の矮小化
MP:0000662	en	ja	rdfs:label	abnormal branching of the mammary ductal tree	OFFICIAL	乳管の分岐異常
