Level	Rule Name	Subject	Property	Value
WARN	annotation_whitespace	MP:0013787	IAO:0000115	 abnormal aversion or avoidance behavior in response to light; photophobia is symptom of abnormal intolerance to visual perception of light; as a medical symptom, photophobia is not a morbid fear or phobia, but an experience of discomfort or pain to the eyes due to light exposure or by presence of actual physical sensitivity of the eyes	
WARN	annotation_whitespace	MP:0013799	IAO:0000115	any functional anomaly of the glandular simple columnar epithelial cell found in the mucosal lining of the small and large intestine, whose primary function is to secrete gel-forming mucins, the major components of mucus; intestinal goblet cells produce a number of effector molecules including a range of mucins and antimicrobial proteins, such as trefoil factors and resistin-like molecules, which enable these to play a key part in innate defense mechanisms in the gut, against both bacterial and parasitic infections 	
WARN	annotation_whitespace	MP:0013836	IAO:0000115	abnormal position of the hypoglossal nerve 	
WARN	annotation_whitespace	MP:0013863	IAO:0000115	any structural anomaly of one or more of small superficial veins that run from the umbilicus along the round ligament of the liver and terminate as accessory portal veins in the liver; these are susceptible to varicosity during portal hypertension 	
WARN	annotation_whitespace	MP:0014017	IAO:0000115	aberrant attachment or incomplete connection of the transient embryonic drainage tubes of the embryonic kidney (mesonephric tubules) to the cloaca 	
WARN	annotation_whitespace	MP:0014134	IAO:0000115	any structural anomaly of an embryo 	
WARN	annotation_whitespace	MP:0014162	oboInOwl:hasExactSynonym	decreased plasma cortisol level 	
WARN	annotation_whitespace	MP:0014164	IAO:0000115	 any structural anomaly of any of the pigmented processes that radiate from the ciliary muscle and give attachments to ligaments supporting the lens of the eye; these processes increase in thickness as they advance from the orbiculus ciliaris to the external border of the iris, and together with the folds (plicae) in the furrows between them, constitute the corona ciliaris; ciliary processes produce aqueous humor	
WARN	annotation_whitespace	MP:0014177	IAO:0000115	 any structural anomaly of the lingual glands located on the lateral margins of the tongue, at the level of the foliate papillae and in the root of the tongue behind the circumvallate papillae; in humans, the ducts of posterior superficial lingual glands open into the crypts of lingual tonsils; mucous supplied by these glands may help to cleanse the crypts and aid in deglutition	
WARN	annotation_whitespace	MP:0020007	oboInOwl:hasExactSynonym	decreased brain sulphatide level 	
WARN	annotation_whitespace	MP:0020008	oboInOwl:hasExactSynonym	increased brain sulfatide level 	
WARN	annotation_whitespace	MP:0020012	IAO:0000115	anomaly in the ability to catalyze the reaction: a phenol sulfate + H2O = a phenol + sulfate. 	
WARN	annotation_whitespace	MP:0020018	IAO:0000115	anomaly in the ability to catalyze the reaction: L-phenylalanine = phenylethylamine + CO2. 	
WARN	annotation_whitespace	MP:0020021	IAO:0000115	anomaly in the ability to catalyze the reaction: 2 5-aminolevulinate = 2 H(2)O + H(+) + porphobilinogen. 	
WARN	annotation_whitespace	MP:0020022	IAO:0000115	decreased ability to catalyze the reaction: 2 5-aminolevulinate = 2 H(2)O + H(+) + porphobilinogen. 	
WARN	annotation_whitespace	MP:0020023	IAO:0000115	decreased ability to catalyze the reaction in the liver: 2 5-aminolevulinate = 2 H(2)O + H(+) + porphobilinogen. 	
WARN	annotation_whitespace	MP:0020024	IAO:0000115	increased ability to catalyze the reaction: 2 5-aminolevulinate = 2 H(2)O + H(+) + porphobilinogen. 	
WARN	annotation_whitespace	MP:0020025	IAO:0000115	increased ability to catalyze the reaction in the liver: 2 5-aminolevulinate = 2 H(2)O + H(+) + porphobilinogen. 	
WARN	annotation_whitespace	MP:0020119	IAO:0000115	decreased ability to catalyze the reaction: a primary alcohol + acceptor = an aldehyde + reduced acceptor. 	
WARN	annotation_whitespace	MP:0020218	oboInOwl:hasExactSynonym	 abnormal lacrimation	
WARN	duplicate_exact_synonym	MP:0001786	oboInOwl:hasExactSynonym	subcutaneous oedema	
WARN	duplicate_exact_synonym	MP:0013848	oboInOwl:hasExactSynonym	subcutaneous oedema	
WARN	duplicate_exact_synonym	MP:0002633	oboInOwl:hasExactSynonym	PTA	
WARN	duplicate_exact_synonym	MP:0020500	oboInOwl:hasExactSynonym	PTA	
WARN	duplicate_exact_synonym	MP:0011411	oboInOwl:hasExactSynonym	abnormal genital cord morphology	
WARN	duplicate_exact_synonym	MP:0030607	oboInOwl:hasExactSynonym	abnormal genital cord morphology	
WARN	duplicate_exact_synonym	MP:0011159	oboInOwl:hasExactSynonym	abnormal DEJ morphology	
WARN	duplicate_exact_synonym	MP:0030511	oboInOwl:hasExactSynonym	abnormal DEJ morphology	
WARN	multiple_asserted_superclasses	MP:0000015	rdfs:subClassOf	MP:0002095	
WARN	multiple_asserted_superclasses	MP:0000015	rdfs:subClassOf	MP:0030530	
WARN	multiple_asserted_superclasses	MP:0000028	rdfs:subClassOf	MP:0000026	
WARN	multiple_asserted_superclasses	MP:0000028	rdfs:subClassOf	MP:0002856	
WARN	multiple_asserted_superclasses	MP:0000043	rdfs:subClassOf	MP:0000032	
WARN	multiple_asserted_superclasses	MP:0000043	rdfs:subClassOf	MP:0000042	
WARN	multiple_asserted_superclasses	MP:0000045	rdfs:subClassOf	MP:0000026	
WARN	multiple_asserted_superclasses	MP:0000045	rdfs:subClassOf	MP:0000972	
WARN	multiple_asserted_superclasses	MP:0000079	rdfs:subClassOf	MP:0005269	
WARN	multiple_asserted_superclasses	MP:0000079	rdfs:subClassOf	MP:0010029	
WARN	multiple_asserted_superclasses	MP:0000082	rdfs:subClassOf	MP:0000074	
WARN	multiple_asserted_superclasses	MP:0000082	rdfs:subClassOf	MP:0000109	
WARN	multiple_asserted_superclasses	MP:0000084	rdfs:subClassOf	MP:0000074	
WARN	multiple_asserted_superclasses	MP:0000084	rdfs:subClassOf	MP:0002113	
WARN	multiple_asserted_superclasses	MP:0000085	rdfs:subClassOf	MP:0030363	
WARN	multiple_asserted_superclasses	MP:0000085	rdfs:subClassOf	MP:0030388	
WARN	multiple_asserted_superclasses	MP:0000087	rdfs:subClassOf	MP:0000458	
WARN	multiple_asserted_superclasses	MP:0000087	rdfs:subClassOf	MP:0030268	
WARN	multiple_asserted_superclasses	MP:0000087	rdfs:subClassOf	MP:0030385	
WARN	multiple_asserted_superclasses	MP:0000088	rdfs:subClassOf	MP:0004592	
WARN	multiple_asserted_superclasses	MP:0000088	rdfs:subClassOf	MP:0030384	
WARN	multiple_asserted_superclasses	MP:0000090	rdfs:subClassOf	MP:0002820	
WARN	multiple_asserted_superclasses	MP:0000090	rdfs:subClassOf	MP:0030385	
WARN	multiple_asserted_superclasses	MP:0000091	rdfs:subClassOf	MP:0004870	
WARN	multiple_asserted_superclasses	MP:0000091	rdfs:subClassOf	MP:0030384	
WARN	multiple_asserted_superclasses	MP:0000097	rdfs:subClassOf	MP:0004540	
WARN	multiple_asserted_superclasses	MP:0000097	rdfs:subClassOf	MP:0030384	
WARN	multiple_asserted_superclasses	MP:0000099	rdfs:subClassOf	MP:0000098	
WARN	multiple_asserted_superclasses	MP:0000099	rdfs:subClassOf	MP:0030385	
WARN	multiple_asserted_superclasses	MP:0000101	rdfs:subClassOf	MP:0000100	
WARN	multiple_asserted_superclasses	MP:0000101	rdfs:subClassOf	MP:0030385	
WARN	multiple_asserted_superclasses	MP:0000103	rdfs:subClassOf	MP:0004470	
WARN	multiple_asserted_superclasses	MP:0000103	rdfs:subClassOf	MP:0030386	
WARN	multiple_asserted_superclasses	MP:0000105	rdfs:subClassOf	MP:0000106	
WARN	multiple_asserted_superclasses	MP:0000105	rdfs:subClassOf	MP:0008273	
WARN	multiple_asserted_superclasses	MP:0000106	rdfs:subClassOf	MP:0000104	
WARN	multiple_asserted_superclasses	MP:0000106	rdfs:subClassOf	MP:0010029	
WARN	multiple_asserted_superclasses	MP:0000107	rdfs:subClassOf	MP:0000074	
WARN	multiple_asserted_superclasses	MP:0000107	rdfs:subClassOf	MP:0005274	
WARN	multiple_asserted_superclasses	MP:0000116	rdfs:subClassOf	MP:0002100	
WARN	multiple_asserted_superclasses	MP:0000116	rdfs:subClassOf	MP:0003935	
WARN	multiple_asserted_superclasses	MP:0000120	rdfs:subClassOf	MP:0000438	
WARN	multiple_asserted_superclasses	MP:0000120	rdfs:subClassOf	MP:0030540	
WARN	multiple_asserted_superclasses	MP:0000131	rdfs:subClassOf	MP:0002113	
WARN	multiple_asserted_superclasses	MP:0000131	rdfs:subClassOf	MP:0003723	
WARN	multiple_asserted_superclasses	MP:0000136	rdfs:subClassOf	MP:0000952	
WARN	multiple_asserted_superclasses	MP:0000136	rdfs:subClassOf	MP:0002446	
WARN	multiple_asserted_superclasses	MP:0000157	rdfs:subClassOf	MP:0004508	
WARN	multiple_asserted_superclasses	MP:0000157	rdfs:subClassOf	MP:0004624	
WARN	multiple_asserted_superclasses	MP:0000164	rdfs:subClassOf	MP:0000163	
WARN	multiple_asserted_superclasses	MP:0000164	rdfs:subClassOf	MP:0002113	
WARN	multiple_asserted_superclasses	MP:0000165	rdfs:subClassOf	MP:0000164	
WARN	multiple_asserted_superclasses	MP:0000165	rdfs:subClassOf	MP:0003055	
WARN	multiple_asserted_superclasses	MP:0000180	rdfs:subClassOf	MP:0003947	
WARN	multiple_asserted_superclasses	MP:0000180	rdfs:subClassOf	MP:0003949	
WARN	multiple_asserted_superclasses	MP:0000181	rdfs:subClassOf	MP:0010330	
WARN	multiple_asserted_superclasses	MP:0000181	rdfs:subClassOf	MP:0020151	
WARN	multiple_asserted_superclasses	MP:0000182	rdfs:subClassOf	MP:0000181	
WARN	multiple_asserted_superclasses	MP:0000182	rdfs:subClassOf	MP:0005178	
WARN	multiple_asserted_superclasses	MP:0000183	rdfs:subClassOf	MP:0000181	
WARN	multiple_asserted_superclasses	MP:0000183	rdfs:subClassOf	MP:0005179	
WARN	multiple_asserted_superclasses	MP:0000184	rdfs:subClassOf	MP:0000180	
WARN	multiple_asserted_superclasses	MP:0000184	rdfs:subClassOf	MP:0010330	
WARN	multiple_asserted_superclasses	MP:0000186	rdfs:subClassOf	MP:0000184	
WARN	multiple_asserted_superclasses	MP:0000186	rdfs:subClassOf	MP:0005179	
WARN	multiple_asserted_superclasses	MP:0000188	rdfs:subClassOf	MP:0002078	
WARN	multiple_asserted_superclasses	MP:0000188	rdfs:subClassOf	MP:0009642	
WARN	multiple_asserted_superclasses	MP:0000217	rdfs:subClassOf	MP:0008246	
WARN	multiple_asserted_superclasses	MP:0000217	rdfs:subClassOf	MP:0011180	
WARN	multiple_asserted_superclasses	MP:0000218	rdfs:subClassOf	MP:0000217	
WARN	multiple_asserted_superclasses	MP:0000218	rdfs:subClassOf	MP:0011181	
WARN	multiple_asserted_superclasses	MP:0000219	rdfs:subClassOf	MP:0000322	
WARN	multiple_asserted_superclasses	MP:0000219	rdfs:subClassOf	MP:0012440	
WARN	multiple_asserted_superclasses	MP:0000220	rdfs:subClassOf	MP:0000218	
WARN	multiple_asserted_superclasses	MP:0000220	rdfs:subClassOf	MP:0012441	
WARN	multiple_asserted_superclasses	MP:0000221	rdfs:subClassOf	MP:0000217	
WARN	multiple_asserted_superclasses	MP:0000221	rdfs:subClassOf	MP:0011182	
WARN	multiple_asserted_superclasses	MP:0000222	rdfs:subClassOf	MP:0000334	
WARN	multiple_asserted_superclasses	MP:0000222	rdfs:subClassOf	MP:0012440	
WARN	multiple_asserted_superclasses	MP:0000223	rdfs:subClassOf	MP:0000221	
WARN	multiple_asserted_superclasses	MP:0000223	rdfs:subClassOf	MP:0012441	
WARN	multiple_asserted_superclasses	MP:0000228	rdfs:subClassOf	MP:0001601	
WARN	multiple_asserted_superclasses	MP:0000228	rdfs:subClassOf	MP:0004720	
WARN	multiple_asserted_superclasses	MP:0000229	rdfs:subClassOf	MP:0002417	
WARN	multiple_asserted_superclasses	MP:0000229	rdfs:subClassOf	MP:0005076	
WARN	multiple_asserted_superclasses	MP:0000238	rdfs:subClassOf	MP:0008209	
WARN	multiple_asserted_superclasses	MP:0000238	rdfs:subClassOf	MP:0008213	
WARN	multiple_asserted_superclasses	MP:0000239	rdfs:subClassOf	MP:0000175	
WARN	multiple_asserted_superclasses	MP:0000239	rdfs:subClassOf	MP:0008813	
WARN	multiple_asserted_superclasses	MP:0000243	rdfs:subClassOf	MP:0000743	
WARN	multiple_asserted_superclasses	MP:0000243	rdfs:subClassOf	MP:0000947	
WARN	multiple_asserted_superclasses	MP:0000245	rdfs:subClassOf	MP:0002123	
WARN	multiple_asserted_superclasses	MP:0000245	rdfs:subClassOf	MP:0002447	
WARN	multiple_asserted_superclasses	MP:0000250	rdfs:subClassOf	MP:0005595	
WARN	multiple_asserted_superclasses	MP:0000250	rdfs:subClassOf	MP:0005620	
WARN	multiple_asserted_superclasses	MP:0000259	rdfs:subClassOf	MP:0001614	
WARN	multiple_asserted_superclasses	MP:0000259	rdfs:subClassOf	MP:0002925	
WARN	multiple_asserted_superclasses	MP:0000267	rdfs:subClassOf	MP:0000266	
WARN	multiple_asserted_superclasses	MP:0000267	rdfs:subClassOf	MP:0002925	
